id,name,price,value,type,color,brand
535,puma_hoodie_535,265,440,hoodie,red,puma
536,newbalance_pants_536,92,204,pants,white,newbalance
537,adidas_jacket_537,184,217,jacket,red,adidas
538,nike_jacket_538,333,500,jacket,green,nike
539,reebok_shoes_539,530,543,shoes,white,reebok
540,adidas_hoodie_540,419,462,hoodie,yellow,adidas
541,hm_jacket_541,487,527,jacket,yellow,hm
542,tommy_shorts_542,177,341,shorts,yellow,tommy
543,tommy_hoodie_543,325,483,hoodie,white,tommy
544,adidas_hoodie_544,101,181,hoodie,white,adidas
545,puma_jacket_545,59,169,jacket,white,puma
546,adidas_jacket_546,89,251,jacket,yellow,adidas
547,hm_shorts_547,138,303,shorts,black,hm
548,puma_hoodie_548,341,392,hoodie,red,puma
549,newbalance_hoodie_549,83,221,hoodie,red,newbalance
550,tommy_pants_550,590,768,pants,green,tommy
551,puma_shorts_551,55,136,shorts,gray,puma
552,hm_hoodie_552,531,669,hoodie,yellow,hm
553,zara_hoodie_553,87,283,hoodie,blue,zara
554,reebok_shoes_554,586,765,shoes,blue,reebok
555,reebok_shoes_555,347,386,shoes,white,reebok
556,zara_shoes_556,145,242,shoes,gray,zara
557,hm_jacket_557,339,461,jacket,blue,hm
558,reebok_pants_558,129,221,pants,green,reebok
559,newbalance_shorts_559,300,378,shorts,white,newbalance
560,puma_shoes_560,313,387,shoes,white,puma
561,hm_jacket_561,417,587,jacket,blue,hm
562,puma_hoodie_562,408,570,hoodie,white,puma
563,newbalance_shorts_563,412,549,shorts,red,newbalance
564,newbalance_tshirt_564,210,377,tshirt,gray,newbalance
565,adidas_hoodie_565,151,194,hoodie,gray,adidas
566,reebok_tshirt_566,578,642,tshirt,blue,reebok
567,zara_pants_567,226,274,pants,red,zara
568,reebok_pants_568,192,322,pants,blue,reebok
569,reebok_tshirt_569,586,755,tshirt,green,reebok
570,puma_hoodie_570,235,260,hoodie,blue,puma
571,newbalance_pants_571,121,271,pants,red,newbalance
572,newbalance_pants_572,325,339,pants,black,newbalance
573,newbalance_shoes_573,116,166,shoes,blue,newbalance
574,hm_pants_574,91,243,pants,black,hm
575,puma_jacket_575,488,661,jacket,black,puma
576,nike_hoodie_576,392,448,hoodie,white,nike
577,nike_shoes_577,74,219,shoes,red,nike
578,reebok_shoes_578,191,377,shoes,red,reebok
579,reebok_hoodie_579,396,446,hoodie,blue,reebok
580,adidas_pants_580,551,730,pants,black,adidas
581,tommy_hoodie_581,496,686,hoodie,red,tommy
582,newbalance_shoes_582,403,474,shoes,gray,newbalance
583,puma_jacket_583,582,755,jacket,blue,puma
584,hm_pants_584,254,435,pants,yellow,hm
585,adidas_jacket_585,169,352,jacket,gray,adidas
586,adidas_pants_586,147,282,pants,gray,adidas
587,tommy_jacket_587,79,253,jacket,red,tommy
588,newbalance_tshirt_588,209,229,tshirt,gray,newbalance
589,reebok_pants_589,443,629,pants,green,reebok
590,nike_pants_590,315,418,pants,green,nike
591,newbalance_pants_591,77,223,pants,yellow,newbalance
592,tommy_shoes_592,474,654,shoes,gray,tommy
593,hm_hoodie_593,291,469,hoodie,green,hm
594,newbalance_tshirt_594,373,411,tshirt,red,newbalance
595,zara_hoodie_595,581,719,hoodie,white,zara
596,nike_pants_596,95,144,pants,red,nike
597,newbalance_shorts_597,176,290,shorts,green,newbalance
598,puma_shoes_598,483,620,shoes,white,puma
599,adidas_pants_599,122,258,pants,yellow,adidas
600,reebok_pants_600,224,370,pants,black,reebok
601,puma_tshirt_601,549,675,tshirt,black,puma
602,tommy_shoes_602,175,257,shoes,black,tommy
603,reebok_hoodie_603,267,308,hoodie,red,reebok
604,puma_jacket_604,501,661,jacket,blue,puma
605,tommy_tshirt_605,487,603,tshirt,blue,tommy
606,hm_shoes_606,96,182,shoes,blue,hm
607,newbalance_shorts_607,212,312,shorts,white,newbalance
608,zara_jacket_608,45,201,jacket,gray,zara
609,adidas_shoes_609,482,651,shoes,gray,adidas
610,nike_jacket_610,201,369,jacket,yellow,nike
611,zara_jacket_611,36,114,jacket,white,zara
612,tommy_shoes_612,307,363,shoes,white,tommy
613,newbalance_tshirt_613,588,717,tshirt,gray,newbalance
614,reebok_hoodie_614,407,471,hoodie,green,reebok
615,adidas_shoes_615,222,337,shoes,green,adidas
616,tommy_hoodie_616,152,323,hoodie,gray,tommy
617,nike_shorts_617,542,602,shorts,white,nike
618,zara_pants_618,533,555,pants,black,zara
619,hm_hoodie_619,386,398,hoodie,gray,hm
620,hm_pants_620,314,441,pants,red,hm
621,puma_tshirt_621,447,586,tshirt,green,puma
622,reebok_shoes_622,436,619,shoes,gray,reebok
623,tommy_tshirt_623,560,648,tshirt,gray,tommy
624,tommy_shoes_624,296,470,shoes,yellow,tommy
625,tommy_tshirt_625,456,576,tshirt,black,tommy
626,reebok_jacket_626,578,710,jacket,gray,reebok
627,nike_jacket_627,492,635,jacket,white,nike
628,tommy_hoodie_628,470,594,hoodie,gray,tommy
629,puma_shorts_629,262,441,shorts,green,puma
630,reebok_shorts_630,104,240,shorts,yellow,reebok
631,adidas_shorts_631,565,694,shorts,gray,adidas
632,tommy_jacket_632,382,522,jacket,yellow,tommy
633,newbalance_pants_633,176,314,pants,black,newbalance
634,newbalance_tshirt_634,478,586,tshirt,yellow,newbalance
635,newbalance_shorts_635,69,228,shorts,white,newbalance
636,reebok_jacket_636,397,442,jacket,black,reebok
637,tommy_tshirt_637,335,525,tshirt,black,tommy
638,puma_jacket_638,119,292,jacket,yellow,puma
639,zara_tshirt_639,347,392,tshirt,blue,zara
640,zara_tshirt_640,72,200,tshirt,gray,zara
641,reebok_tshirt_641,40,149,tshirt,blue,reebok
642,adidas_shoes_642,271,439,shoes,yellow,adidas
643,hm_pants_643,440,630,pants,gray,hm
644,reebok_hoodie_644,111,255,hoodie,black,reebok
645,hm_pants_645,394,591,pants,blue,hm
646,tommy_hoodie_646,483,635,hoodie,green,tommy
647,tommy_tshirt_647,499,621,tshirt,blue,tommy
648,puma_hoodie_648,435,583,hoodie,blue,puma
649,reebok_jacket_649,481,492,jacket,white,reebok
650,nike_jacket_650,179,312,jacket,gray,nike
651,adidas_pants_651,185,309,pants,green,adidas
652,tommy_shoes_652,158,181,shoes,blue,tommy
653,puma_shoes_653,336,446,shoes,red,puma
654,hm_shoes_654,337,491,shoes,black,hm
655,newbalance_hoodie_655,66,197,hoodie,blue,newbalance
656,adidas_hoodie_656,465,500,hoodie,black,adidas
657,adidas_pants_657,127,315,pants,blue,adidas
658,zara_hoodie_658,200,275,hoodie,white,zara
659,hm_tshirt_659,50,240,tshirt,blue,hm
660,newbalance_hoodie_660,379,432,hoodie,black,newbalance
661,zara_jacket_661,464,601,jacket,red,zara
662,adidas_hoodie_662,89,271,hoodie,blue,adidas
663,puma_tshirt_663,369,551,tshirt,gray,puma
664,puma_shorts_664,486,630,shorts,blue,puma
665,hm_shoes_665,430,628,shoes,red,hm
666,newbalance_pants_666,562,754,pants,blue,newbalance
667,nike_shoes_667,362,393,shoes,yellow,nike
668,nike_shorts_668,105,275,shorts,gray,nike
669,tommy_shoes_669,486,613,shoes,yellow,tommy
670,tommy_hoodie_670,370,411,hoodie,gray,tommy
671,hm_hoodie_671,83,201,hoodie,white,hm
672,nike_tshirt_672,159,352,tshirt,white,nike
673,nike_tshirt_673,106,274,tshirt,white,nike
674,puma_jacket_674,284,321,jacket,gray,puma
675,hm_tshirt_675,424,506,tshirt,white,hm
676,adidas_jacket_676,44,81,jacket,red,adidas
677,puma_pants_677,563,594,pants,black,puma
678,adidas_hoodie_678,571,760,hoodie,white,adidas
679,zara_shorts_679,371,449,shorts,blue,zara
680,hm_jacket_680,138,151,jacket,blue,hm
681,hm_jacket_681,118,265,jacket,green,hm
682,newbalance_jacket_682,166,230,jacket,white,newbalance
683,newbalance_tshirt_683,106,181,tshirt,black,newbalance
684,nike_shoes_684,509,557,shoes,black,nike
685,nike_jacket_685,277,338,jacket,green,nike
686,hm_tshirt_686,344,383,tshirt,black,hm
687,reebok_hoodie_687,277,427,hoodie,blue,reebok
688,reebok_shoes_688,282,344,shoes,black,reebok
689,zara_tshirt_689,318,453,tshirt,blue,zara
690,nike_hoodie_690,158,215,hoodie,black,nike
691,reebok_hoodie_691,330,477,hoodie,blue,reebok
692,nike_tshirt_692,61,103,tshirt,red,nike
693,puma_tshirt_693,361,429,tshirt,white,puma
694,adidas_shoes_694,364,522,shoes,white,adidas
695,tommy_shorts_695,382,488,shorts,green,tommy
696,nike_tshirt_696,399,549,tshirt,gray,nike
697,newbalance_shoes_697,521,550,shoes,yellow,newbalance
698,adidas_pants_698,487,587,pants,yellow,adidas
699,newbalance_hoodie_699,346,506,hoodie,red,newbalance
700,newbalance_shorts_700,120,305,shorts,white,newbalance
701,zara_tshirt_701,509,614,tshirt,gray,zara
702,reebok_tshirt_702,470,521,tshirt,yellow,reebok
703,tommy_pants_703,320,368,pants,green,tommy
704,newbalance_shoes_704,189,270,shoes,red,newbalance
705,reebok_shoes_705,540,699,shoes,blue,reebok
706,newbalance_tshirt_706,55,80,tshirt,white,newbalance
707,adidas_tshirt_707,123,140,tshirt,gray,adidas
708,hm_jacket_708,406,420,jacket,green,hm
709,nike_tshirt_709,40,234,tshirt,white,nike
710,tommy_hoodie_710,75,227,hoodie,green,tommy
711,puma_hoodie_711,67,216,hoodie,gray,puma
712,zara_hoodie_712,396,534,hoodie,black,zara
713,nike_shorts_713,365,385,shorts,red,nike
714,zara_tshirt_714,325,497,tshirt,yellow,zara
715,hm_tshirt_715,582,658,tshirt,yellow,hm
716,puma_shorts_716,546,630,shorts,red,puma
717,nike_pants_717,381,452,pants,black,nike
718,adidas_tshirt_718,261,272,tshirt,green,adidas
719,puma_tshirt_719,564,646,tshirt,red,puma
720,zara_shorts_720,328,370,shorts,red,zara
721,newbalance_jacket_721,180,354,jacket,yellow,newbalance
722,hm_shorts_722,475,626,shorts,black,hm
723,puma_hoodie_723,458,550,hoodie,gray,puma
724,tommy_shoes_724,413,491,shoes,green,tommy
725,newbalance_shorts_725,447,565,shorts,white,newbalance
726,reebok_tshirt_726,89,260,tshirt,white,reebok
727,nike_pants_727,573,603,pants,green,nike
728,puma_shorts_728,473,539,shorts,green,puma
729,nike_jacket_729,192,328,jacket,yellow,nike
730,hm_shoes_730,384,535,shoes,green,hm
731,nike_jacket_731,147,290,jacket,yellow,nike
732,nike_jacket_732,119,310,jacket,red,nike
733,hm_pants_733,597,645,pants,black,hm
734,reebok_shoes_734,394,542,shoes,gray,reebok
735,zara_pants_735,351,482,pants,gray,zara
736,nike_pants_736,587,710,pants,yellow,nike
737,nike_shorts_737,491,623,shorts,yellow,nike
738,hm_shoes_738,585,607,shoes,black,hm
739,newbalance_tshirt_739,122,258,tshirt,red,newbalance
740,puma_hoodie_740,413,587,hoodie,yellow,puma
741,zara_jacket_741,389,554,jacket,yellow,zara
742,zara_pants_742,267,438,pants,white,zara
743,tommy_tshirt_743,33,202,tshirt,yellow,tommy
744,adidas_hoodie_744,446,546,hoodie,blue,adidas
745,hm_tshirt_745,301,324,tshirt,red,hm
746,zara_pants_746,491,548,pants,red,zara
747,puma_shoes_747,163,330,shoes,red,puma
748,adidas_pants_748,443,570,pants,blue,adidas
749,hm_shoes_749,134,265,shoes,blue,hm
750,nike_pants_750,360,537,pants,black,nike
751,adidas_hoodie_751,509,691,hoodie,white,adidas
752,reebok_jacket_752,75,102,jacket,blue,reebok
753,adidas_shoes_753,488,624,shoes,green,adidas
754,zara_shorts_754,83,213,shorts,black,zara
755,zara_tshirt_755,268,362,tshirt,blue,zara
756,puma_shoes_756,254,393,shoes,gray,puma
757,nike_jacket_757,147,245,jacket,red,nike
758,tommy_jacket_758,320,343,jacket,blue,tommy
759,zara_tshirt_759,43,191,tshirt,black,zara
760,reebok_shorts_760,154,181,shorts,red,reebok
761,hm_shorts_761,527,703,shorts,yellow,hm
762,tommy_shoes_762,205,219,shoes,red,tommy
763,reebok_shorts_763,108,216,shorts,red,reebok
764,reebok_tshirt_764,505,538,tshirt,yellow,reebok
765,hm_shoes_765,358,375,shoes,yellow,hm
766,tommy_jacket_766,419,586,jacket,black,tommy
767,nike_shorts_767,50,206,shorts,yellow,nike
768,hm_shorts_768,154,170,shorts,red,hm
769,hm_tshirt_769,52,117,tshirt,gray,hm
770,adidas_jacket_770,252,304,jacket,red,adidas
771,adidas_jacket_771,68,137,jacket,black,adidas
772,puma_shorts_772,200,271,shorts,white,puma
773,zara_tshirt_773,96,166,tshirt,black,zara
774,puma_jacket_774,321,442,jacket,green,puma
775,nike_tshirt_775,312,393,tshirt,white,nike
776,reebok_jacket_776,93,105,jacket,gray,reebok
777,zara_hoodie_777,251,431,hoodie,white,zara
778,puma_shoes_778,251,416,shoes,black,puma
779,newbalance_pants_779,100,298,pants,blue,newbalance
780,puma_shoes_780,349,383,shoes,red,puma
781,zara_shorts_781,526,616,shorts,white,zara
782,hm_hoodie_782,49,230,hoodie,green,hm
783,reebok_hoodie_783,299,388,hoodie,black,reebok
784,tommy_hoodie_784,173,213,hoodie,blue,tommy
785,hm_shoes_785,576,638,shoes,black,hm
786,reebok_jacket_786,369,545,jacket,white,reebok
787,puma_tshirt_787,92,166,tshirt,yellow,puma
788,adidas_hoodie_788,274,344,hoodie,gray,adidas
789,adidas_tshirt_789,84,100,tshirt,blue,adidas
790,newbalance_hoodie_790,422,510,hoodie,gray,newbalance
791,reebok_tshirt_791,470,570,tshirt,white,reebok
792,adidas_hoodie_792,155,243,hoodie,black,adidas
793,nike_shorts_793,353,425,shorts,gray,nike
794,adidas_shorts_794,120,189,shorts,gray,adidas
795,nike_shoes_795,496,641,shoes,blue,nike
796,nike_shoes_796,563,639,shoes,black,nike
797,reebok_shorts_797,269,381,shorts,green,reebok
798,tommy_pants_798,497,617,pants,yellow,tommy
799,reebok_shoes_799,566,625,shoes,red,reebok
800,adidas_jacket_800,174,230,jacket,red,adidas
801,hm_shoes_801,123,182,shoes,blue,hm
802,nike_pants_802,346,377,pants,white,nike
803,adidas_shoes_803,108,193,shoes,black,adidas
804,newbalance_shoes_804,38,206,shoes,black,newbalance
805,hm_hoodie_805,393,463,hoodie,blue,hm
806,hm_pants_806,372,510,pants,blue,hm
807,nike_shoes_807,100,264,shoes,blue,nike
808,puma_tshirt_808,423,597,tshirt,yellow,puma
809,tommy_tshirt_809,540,612,tshirt,blue,tommy
810,nike_tshirt_810,471,659,tshirt,yellow,nike
811,puma_tshirt_811,178,211,tshirt,white,puma
812,zara_tshirt_812,153,279,tshirt,white,zara
813,reebok_hoodie_813,239,281,hoodie,red,reebok
814,hm_shorts_814,44,204,shorts,yellow,hm
815,tommy_jacket_815,356,427,jacket,yellow,tommy
816,zara_jacket_816,324,354,jacket,white,zara
817,adidas_pants_817,556,719,pants,blue,adidas
818,tommy_shorts_818,154,246,shorts,black,tommy
819,puma_hoodie_819,273,418,hoodie,black,puma
820,newbalance_tshirt_820,447,495,tshirt,green,newbalance
821,zara_hoodie_821,124,220,hoodie,gray,zara
822,puma_shoes_822,491,541,shoes,red,puma
823,hm_shorts_823,577,680,shorts,white,hm
824,nike_pants_824,155,196,pants,black,nike
825,newbalance_jacket_825,534,567,jacket,red,newbalance
826,zara_pants_826,316,339,pants,white,zara
827,zara_shorts_827,250,328,shorts,gray,zara
828,tommy_pants_828,331,411,pants,black,tommy
829,reebok_shoes_829,347,379,shoes,red,reebok
830,tommy_hoodie_830,133,223,hoodie,yellow,tommy
831,adidas_shorts_831,356,430,shorts,gray,adidas
832,zara_shorts_832,157,238,shorts,yellow,zara
833,puma_pants_833,565,684,pants,yellow,puma
834,tommy_hoodie_834,469,652,hoodie,gray,tommy
835,puma_tshirt_835,367,418,tshirt,gray,puma
836,adidas_shoes_836,51,74,shoes,yellow,adidas
837,adidas_shoes_837,422,526,shoes,black,adidas
838,nike_jacket_838,307,371,jacket,white,nike
839,nike_hoodie_839,128,208,hoodie,white,nike
840,puma_shorts_840,430,468,shorts,green,puma
841,nike_tshirt_841,435,610,tshirt,gray,nike
842,adidas_shorts_842,335,524,shorts,white,adidas
843,zara_tshirt_843,406,591,tshirt,black,zara
844,zara_hoodie_844,592,700,hoodie,gray,zara
845,zara_pants_845,347,427,pants,blue,zara
846,zara_tshirt_846,449,594,tshirt,yellow,zara
847,newbalance_shorts_847,540,663,shorts,yellow,newbalance
848,tommy_jacket_848,183,366,jacket,red,tommy
849,reebok_tshirt_849,316,378,tshirt,green,reebok
850,newbalance_pants_850,135,206,pants,red,newbalance
851,zara_hoodie_851,321,349,hoodie,yellow,zara
852,newbalance_shoes_852,536,605,shoes,green,newbalance
853,tommy_shorts_853,165,265,shorts,red,tommy
854,nike_shoes_854,537,695,shoes,gray,nike
855,zara_pants_855,107,125,pants,white,zara
856,zara_shoes_856,480,674,shoes,black,zara
857,puma_pants_857,540,734,pants,red,puma
858,zara_shorts_858,243,428,shorts,yellow,zara
859,zara_pants_859,353,495,pants,red,zara
860,nike_jacket_860,434,631,jacket,red,nike
861,reebok_hoodie_861,552,584,hoodie,blue,reebok
862,nike_jacket_862,575,732,jacket,red,nike
863,nike_hoodie_863,138,256,hoodie,green,nike
864,newbalance_shoes_864,553,574,shoes,yellow,newbalance
865,adidas_tshirt_865,382,408,tshirt,white,adidas
866,puma_jacket_866,101,172,jacket,white,puma
867,zara_shoes_867,236,249,shoes,yellow,zara
868,zara_jacket_868,402,465,jacket,green,zara
869,adidas_pants_869,345,363,pants,green,adidas
870,newbalance_pants_870,278,469,pants,gray,newbalance
871,nike_shorts_871,419,479,shorts,black,nike
872,puma_shorts_872,547,646,shorts,white,puma
873,reebok_pants_873,124,173,pants,red,reebok
874,puma_hoodie_874,402,412,hoodie,gray,puma
875,zara_shorts_875,406,538,shorts,green,zara
876,reebok_jacket_876,60,124,jacket,blue,reebok
877,nike_jacket_877,470,574,jacket,red,nike
878,reebok_shorts_878,441,476,shorts,yellow,reebok
879,zara_pants_879,300,390,pants,white,zara
880,tommy_hoodie_880,97,227,hoodie,white,tommy
881,puma_hoodie_881,235,415,hoodie,gray,puma
882,puma_pants_882,97,180,pants,red,puma
883,reebok_hoodie_883,225,337,hoodie,gray,reebok
884,adidas_shoes_884,288,345,shoes,yellow,adidas
885,nike_shoes_885,433,626,shoes,red,nike
886,hm_jacket_886,577,656,jacket,green,hm
887,zara_shoes_887,527,590,shoes,white,zara
888,zara_jacket_888,195,330,jacket,gray,zara
889,adidas_shorts_889,33,217,shorts,black,adidas
890,zara_pants_890,490,628,pants,gray,zara
891,puma_shoes_891,89,139,shoes,blue,puma
892,tommy_tshirt_892,124,266,tshirt,yellow,tommy
893,adidas_shoes_893,398,531,shoes,gray,adidas
894,adidas_shoes_894,483,664,shoes,white,adidas
895,adidas_tshirt_895,490,507,tshirt,yellow,adidas
896,reebok_shorts_896,571,698,shorts,yellow,reebok
897,hm_jacket_897,281,351,jacket,blue,hm
898,puma_jacket_898,223,316,jacket,white,puma
899,newbalance_shorts_899,85,138,shorts,yellow,newbalance
900,puma_hoodie_900,79,144,hoodie,white,puma
901,zara_shoes_901,312,440,shoes,red,zara
902,reebok_jacket_902,337,383,jacket,black,reebok
903,newbalance_hoodie_903,69,177,hoodie,black,newbalance
904,tommy_shoes_904,382,409,shoes,gray,tommy
905,puma_jacket_905,423,587,jacket,white,puma
906,adidas_hoodie_906,117,276,hoodie,black,adidas
907,tommy_tshirt_907,171,343,tshirt,black,tommy
908,nike_pants_908,83,222,pants,blue,nike
909,hm_shoes_909,179,219,shoes,yellow,hm
910,hm_pants_910,538,642,pants,gray,hm
911,nike_shorts_911,101,230,shorts,black,nike
912,nike_pants_912,251,426,pants,blue,nike
913,newbalance_pants_913,237,428,pants,gray,newbalance
914,reebok_hoodie_914,193,386,hoodie,yellow,reebok
915,puma_pants_915,496,694,pants,gray,puma
916,zara_shoes_916,247,396,shoes,red,zara
917,tommy_jacket_917,449,621,jacket,green,tommy
918,reebok_shoes_918,365,560,shoes,yellow,reebok
919,zara_shoes_919,219,241,shoes,blue,zara
920,nike_pants_920,590,666,pants,gray,nike
921,zara_tshirt_921,153,336,tshirt,yellow,zara
922,tommy_shorts_922,251,337,shorts,blue,tommy
923,newbalance_shorts_923,376,467,shorts,green,newbalance
924,adidas_hoodie_924,372,537,hoodie,gray,adidas
925,tommy_jacket_925,536,722,jacket,blue,tommy
926,newbalance_hoodie_926,129,205,hoodie,red,newbalance
927,reebok_shorts_927,96,230,shorts,blue,reebok
928,nike_jacket_928,446,482,jacket,blue,nike
929,zara_pants_929,209,237,pants,blue,zara
930,zara_shorts_930,32,77,shorts,red,zara
931,adidas_hoodie_931,440,592,hoodie,blue,adidas
932,newbalance_jacket_932,339,436,jacket,blue,newbalance
933,puma_pants_933,466,577,pants,yellow,puma
934,adidas_jacket_934,429,481,jacket,gray,adidas
935,puma_pants_935,600,767,pants,yellow,puma
936,nike_hoodie_936,568,620,hoodie,yellow,nike
937,adidas_shoes_937,304,367,shoes,yellow,adidas
938,zara_pants_938,154,249,pants,black,zara
939,tommy_hoodie_939,369,537,hoodie,blue,tommy
940,hm_pants_940,325,507,pants,black,hm
941,hm_jacket_941,188,280,jacket,green,hm
942,newbalance_shorts_942,292,310,shorts,black,newbalance
943,adidas_hoodie_943,588,671,hoodie,black,adidas
944,zara_tshirt_944,47,139,tshirt,green,zara
945,newbalance_shoes_945,221,371,shoes,black,newbalance
946,tommy_jacket_946,457,557,jacket,white,tommy
947,tommy_pants_947,74,200,pants,green,tommy
948,nike_jacket_948,92,252,jacket,yellow,nike
949,adidas_shorts_949,63,85,shorts,yellow,adidas
950,zara_hoodie_950,495,687,hoodie,red,zara
951,nike_shorts_951,535,650,shorts,gray,nike
952,hm_pants_952,565,765,pants,black,hm
953,puma_shoes_953,160,324,shoes,gray,puma
954,newbalance_hoodie_954,580,729,hoodie,yellow,newbalance
955,tommy_pants_955,205,283,pants,red,tommy
956,reebok_jacket_956,144,247,jacket,gray,reebok
957,nike_jacket_957,95,193,jacket,white,nike
958,tommy_tshirt_958,452,462,tshirt,blue,tommy
959,reebok_tshirt_959,150,349,tshirt,yellow,reebok
960,nike_tshirt_960,397,498,tshirt,blue,nike
961,puma_jacket_961,344,356,jacket,red,puma
962,zara_pants_962,51,62,pants,blue,zara
